Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Ghana,GHA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.887826582,1.299841384,2.692674932,4.246900355,5.436283815,7.181534064,96.93859763,94.22603204,21.80258828,45.0064564,59.40859484,
Gibraltar,GIB,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4793.806759,5266.60319,7904.198734,7983.617261,10170.1951,11469.38534,13930.87913,18385.07843,16461.51565,16198.89634,22468.90861,
Guinea,GIN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.098114552,0.095965063,0.375515207,0.367214333,0.538069782,0.78725721,0.937092631,1.574474813,3.302645048,4.932956424,6.77692908,
"Gambia, The",GMB,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.461300726,2.164335857,3.149573233,4.073925451,7.904993832,8.15011554,8.840770282,47.87930801,24.56041247,22.14937539,28.9655492,
Guinea-Bissau,GNB,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59086534,1.726909919,1.683091772,2.735011317,2.134125521,3.644092899,3.048783586,
Equatorial Guinea,GNQ,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.013313932,0,0.929012311,2.673146373,3.422972424,5.76045873,0,9.931503186,19.91176874,33.50000178,
Greece,GRC,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.93113924,92.84190698,162.3357369,212.4902111,277.8080486,409.9480606,1411.844928,3695.693753,5035.367015,6647.339917,8906.079273,
Grenada,GRD,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.13802517,74.91618752,158.2101776,175.6461931,183.6547291,218.9721084,281.1459873,234.5004239,323.0177032,499.9910716,577.680214,
Greenland,GRL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931.3768562,1107.400246,1777.856011,2018.306393,2327.027267,2797.875753,2954.472644,2527.994873,3070.16761,3201.422855,4115.883407,
Guatemala,GTM,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.433543247,10.53609076,14.95067428,18.14679239,23.51970259,29.74160328,37.90824814,71.79523774,78.66910953,93.8928908,106.653487,
Guam,GUM,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.0717704,181.6018536,231.264454,299.223888,316.7564143,710.5300554,650.5142745,730.4557435,856.608554,998.2366478,1042.759046,
Guyana,GUY,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.334347437,5.318943817,6.619114945,9.21924821,14.4097693,27.36395229,31.11375578,32.24899319,47.49636396,62.59780908,61.02530134,
High income,HIC,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071.181869,1370.977643,1858.646546,2121.479927,2574.034707,3266.642675,6959.03526,18633.74566,33902.56853,56076.945,64696.39163,
"Hong Kong SAR, China",HKG,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.4530907,639.3178347,998.307716,1161.598574,1553.634415,2331.820114,3873.320067,10482.7409,19399.40423,60542.09566,70629.59497,
Honduras,HND,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.011445552,8.254064832,10.76302685,13.29768493,16.07936237,20.30088323,30.31024096,79.54170403,74.78469674,93.3705379,99.44866066,
Heavily indebted poor countries (HIPC),HPC,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.540182172,0.717049074,1.293276362,1.646085079,2.215746937,3.046808865,8.173219965,16.51547748,15.1646881,19.32374335,23.84635825,
Croatia,HRV,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.7996972,172.6384624,313.0595999,396.8805051,500.661926,635.6450322,1724.580288,14607.96391,19554.81167,22755.5333,22352.0634,
Haiti,HTI,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.201018803,0.396027057,1.073074207,1.34606687,2.369891308,3.833373537,4.520305211,4.552752608,5.304237106,5.327140119,7.629883641,
Hungary,HUN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.6996143,217.8158307,393.1308152,515.4106678,668.1215608,926.5441488,4125.932862,13627.14174,19243.90245,26240.53834,32813.03701,
IBRD only,IBD,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.882233887,13.02144134,23.48645918,29.7733533,39.90840701,60.91264539,233.7172736,887.5982603,1258.778652,1763.866211,2158.148609,
IDA & IBRD total,IBT,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.937789837,10.13861817,18.26650041,23.08126598,30.87848387,46.79855928,180.5144527,680.9555642,958.6749272,1326.466647,1618.268846,
IDA total,IDA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.552612133,0.791728976,1.542727092,1.960907653,2.695219889,3.704554547,20.16294631,66.25941482,74.06990971,61.56496675,72.13333834,
IDA blend,IDB,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765267676,1.089311365,2.1762976,2.791935014,3.932984114,5.205924141,37.10404174,142.7360858,149.1437858,107.0317031,116.8304761,
Indonesia,IDN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.637485341,2.427422237,5.312903577,7.823504471,11.78231752,17.68303432,306.220778,1280.649005,1282.965202,1683.846819,1877.585556,
IDA only,IDX,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.443899858,0.639259868,1.217610034,1.535802349,2.060092208,2.944074447,11.57503463,27.47403696,35.72044862,38.50697832,49.82883364,
Isle of Man,IMN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.9233525,247.3818752,520.500627,809.6683932,1066.021464,1585.928489,3397.52209,4544.910896,8254.731008,9859.437988,12995.10772,
India,IND,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.669797824,2.273076394,4.506311448,6.152202432,8.444731024,11.68795332,38.29546199,123.0999167,187.8042726,389.1979577,479.924562,
Not classified,INX,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959.3972135,1508.050944,2466.77217,2641.757371,2807.799491,3194.414581,11743.44184,38597.46707,69593.59121,95415.19231,115809.016,
"Iran, Islamic Rep.",IRN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.247245908,1.701615459,2.36960924,3.111844815,5.215206732,12.26873373,64.12448566,225.6988036,494.5953436,1035.07382,2421.988902,
Iraq,IRQ,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033622513,0.260371703,0.564440051,0.904784655,1.540162692,2.445725349,4.151799401,10.41200961,11.31822038,12.08350419,17.87556582,
Iceland,ISL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2333.032534,3269.44899,4580.376408,5522.54111,6576.334969,7611.50492,35663.71233,57638.32266,64762.23417,70905.77791,75513.76264,
Israel,ISR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.4094653,651.0597749,900.4487706,960.3573423,1008.678506,1304.99636,2119.588111,6967.624207,9611.946683,11114.86636,12351.79217,
Italy,ITA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0635662,190.4025751,303.2933462,374.9878723,493.0650442,628.0196689,1305.100864,7744.061541,12257.96799,15313.17718,20673.46978,
Jamaica,JAM,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.19529302,32.20176565,51.72180845,71.01105044,85.2133307,121.4102685,121.8067869,137.2888969,153.6703883,144.4911723,160.4100554,
Jordan,JOR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8432162,17.09544924,30.90248991,34.51112526,38.79436096,45.9716877,70.02093092,108.0132109,102.8566864,108.1006488,135.7425263,
Japan,JPN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.9007574,679.6210681,909.613019,1054.737338,1376.6696,1504.274782,2108.187227,5971.46615,11644.85731,18646.99565,22848.71813,
Kazakhstan,KAZ,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.492246478,5.49609771,12.0294734,17.3754286,26.89682638,48.16789287,264.1893599,1232.247257,1374.172624,2359.013255,3307.427206,
Kenya,KEN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.546489227,2.200180785,5.164232866,6.94200565,9.807267284,12.92860222,19.20429354,36.57821747,217.2298447,248.1646477,239.4585959,
Kyrgyz Republic,KGZ,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.835569669,1.45069452,6.777000999,7.692845654,14.05192357,22.83066696,42.27321326,103.0944468,170.0196116,287.9402745,421.1310202,
Cambodia,KHM,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.698704358,1.237843262,2.976904498,3.99299097,4.648268167,10.17947116,20.48674736,55.15505159,81.10871553,159.2814309,188.528349,
Kiribati,KIR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9.402119238,9.268957335,9.141854151,9.014937752,26.65979436,26.28051825,43.16223822,8.502822937,41.85991996,
St. Kitts and Nevis,KNA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.8967375,1456.25177,761.8131152,655.6986171,1201.354971,742.1295211,890.9721281,3113.229303,4462.412754,5469.962524,6222.740262,
"Korea, Rep.",KOR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.3234928,208.5242503,268.327479,337.1083319,406.6080488,557.7188976,720.9992978,1198.942929,2065.985852,4538.951182,5939.011123,
Kuwait,KWT,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.88006353,116.7909385,187.8255593,224.0256444,259.0126794,332.6738951,398.0426914,484.2087305,412.1031181,438.3090683,414.465259,
Latin America & Caribbean (excluding high income),LAC,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.10341697,27.81039845,45.40574557,57.25540668,71.47971324,99.14564868,279.0748204,825.8863924,1040.891785,1436.026509,1670.185994,
Lao PDR,LAO,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.480063906,0.945244506,1.862045112,2.598870989,3.313371275,4.15358781,8.326214663,16.39572727,20.39227371,31.24365363,52.77947142,
Lebanon,LBN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.75730417,30.75727092,49.11857441,57.33114877,72.51184546,83.73285026,88.17027467,119.2191716,174.2132849,206.3973252,269.2865898,
Liberia,LBR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.513959526,0.24891436,0.483598515,0.470772446,0.917534731,0.894408582,2.180174885,1.913987934,2.28264262,4.860883538,6.129296118,
Libya,LBY,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.129457262,1.120459299,1.431809819,5.695887095,5.658563237,6.232165296,142.6335765,938.194785,1099.787155,1050.394595,741.2003021,
St. Lucia,LCA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.95271466,51.27094988,113.2156645,129.5738148,140.2076194,139.5626664,183.3048193,193.4182532,252.9001045,300.8835034,375.7576418,
Latin America & Caribbean,LCN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.32616759,30.59989206,48.88784821,61.76699236,77.12998833,106.4372316,306.3006558,1012.758243,1235.097541,1669.136114,1963.726579,
Least developed countries: UN classification,LDC,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.328887119,0.487859542,0.914635622,1.17670619,1.626372392,2.336187624,8.493297178,23.83355966,34.45076532,34.42297854,44.42779506,
Low income,LIC,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.244154185,0.323391875,0.711749318,0.844025418,1.214634784,1.576253985,2.766165329,8.523014161,10.36406368,10.59734963,13.89984116,
Liechtenstein,LIE,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3805.978442,7493.319375,9777.413628,11613.42718,14374.37868,15454.42413,17554.10968,23912.18093,35154.80774,48027.35402,52442.5099,
Sri Lanka,LKA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.553495756,5.196461543,9.253365973,11.56181686,15.93031091,20.93466857,71.0748479,305.2135796,412.4134749,328.4410402,384.2328573,
Lower middle income,LMC,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.766612067,2.525297124,4.837818384,6.483393524,8.945613322,13.17770628,92.24101303,304.7415925,383.8231452,556.4062948,678.8905976,
Low & middle income,LMY,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.465112303,8.030787454,14.6340075,18.49867596,24.98680743,38.86254229,150.0806307,574.9596588,783.4058334,1115.768001,1371.160096,
Lesotho,LSO,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.501108703,0.99810709,0.992561742,1.971873201,1.957475796,6.799380868,8.674527395,20.08097414,39.36770719,63.05090137,70.01977358,
Late-demographic dividend,LTE,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89986168,20.97351308,36.94469812,46.1398902,63.0291387,100.2800533,324.8342631,1128.658889,1785.396841,2585.53076,3198.818834,
Lithuania,LTU,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.2521843,249.9905056,449.8333709,636.3076037,752.9753268,1185.234654,4377.611148,13058.25231,18267.07639,31454.79266,47128.23605,
Luxembourg,LUX,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195.377086,1543.367667,2320.386631,3248.306832,4513.597414,5500.312498,11473.9508,43014.34091,43151.57497,39864.45183,44903.46896,
Latvia,LVA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.4076246,326.7451858,560.8756542,710.5071083,914.8442508,1312.750724,2938.449236,11948.01076,14504.13922,19857.64611,20328.88018,
"Macao SAR, China",MAC,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.9532715,263.2376782,381.1806672,415.679428,503.2107216,752.3754636,1111.248907,1779.696681,2650.273181,4167.408337,6036.880411,
St. Martin (French part),MAF,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,27.01826435,54.85764441,55.52779166,111.5293462,332.7694739,246.1100932,295.1910691,,388.0079671,
Morocco,MAR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.576829438,2.318355334,3.399324551,5.398077839,7.136097487,9.462373334,24.45462903,284.2788831,295.7332615,369.573549,439.4135683,
Monaco,MCO,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.3180657,1415.683553,2249.101731,3875.443779,4153.269025,5513.877475,7171.000788,9715.565743,10650.94876,13318.9622,19162.16492,
Moldova,MDA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.27980871,24.12728296,45.4631612,58.76813592,82.9555995,127.3579747,660.9163612,3655.325756,3917.711082,4525.37248,5611.535225,
Madagascar,MDG,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.283665947,0.413907856,0.671241821,0.696825901,1.144557774,1.609303922,3.052899109,4.927551115,5.445064949,8.41697595,10.32825841,
Maldives,MDV,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.60831761,28.90986168,75.52280663,79.40480086,94.24897361,116.5055373,212.4057581,421.0331226,523.5561485,725.1057995,1069.297113,
Middle East & North Africa,MEA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.47241431,23.58465014,36.26653573,41.11046222,48.51356472,65.48279562,108.6099116,311.3104883,423.0554595,562.9508522,840.9824921,
Mexico,MEX,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.41888217,17.29540521,26.82602977,31.60893573,40.962107,57.88692963,119.6594152,185.4824169,225.7454907,271.4862346,322.7651549,
Marshall Islands,MHL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.74276539,53.07480008,35.26590492,17.56450565,34.97542976,17.40825848,51.97235071,103.3538318,136.9581593,340.188124,1030.509849,
Middle income,MIC,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.980517803,8.802801497,16.04799416,20.33488246,27.37164206,42.75580377,166.368131,638.5022776,866.945934,1238.72806,1531.098969,
North Macedonia,MKD,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.95129936,22.34594535,45.60795403,65.4059627,98.18759247,115.4463329,468.5185453,499.8790071,466.2325759,692.4467447,1022.903879,
Mali,MLI,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.465136306,0.451188117,0.876122971,0.97265301,1.476301261,2.236396003,3.17275695,7.670522329,10.53583087,10.32657251,10.71560806,
Malta,MLT,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1654.97409,2039.551443,2597.445885,2601.140464,2867.281237,3527.669738,3234.831648,14102.59424,14415.12081,10839.93636,14446.99728,
Myanmar,MMR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019762523,0.019611453,0.097250338,0.173569379,0.707716574,1.044025135,20.49195819,9.909610676,9.197830399,12.26745903,14.05996869,
Middle East & North Africa (excluding high income),MNA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.902169917,2.659283559,4.431904252,5.790081286,7.653164555,10.88534638,31.52629928,127.7282909,192.4246135,311.8289737,612.5288937,
Montenegro,MNE,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.98710423,27.41586153,48.34023793,57.95169726,69.15295669,94.83106408,139.8032791,223.3387374,416.2468038,691.2872089,783.8327652,
Mongolia,MNG,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.191507635,12.63375081,28.67563187,40.59986474,59.18143907,75.03919547,437.4487544,1527.078915,1689.791289,1690.455623,1734.7448,
Northern Mariana Islands,MNP,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.6992829,222.1687372,220.9700586,438.0681196,433.9885355,466.1252443,409.3473579,247.5553905,246.0932693,1363.326517,1615.789565,
Mozambique,MOZ,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.764929934,1.240310078,1.809942157,2.386471259,3.461893606,4.807336558,5.677340906,7.748959676,11.83210922,20.51633794,29.37089181,
Mauritania,MRT,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.717131246,1.11152917,0.2697923,0.52390349,0.254395056,3.459947646,3.362529698,4.203071885,5.450442758,7.291692906,13.97951678,
Mauritius,MUS,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.39027511,43.91554163,96.34663129,126.3255242,189.5420379,234.4359479,321.3365066,379.5627595,7844.761294,515.1254907,914.8798331,
Malawi,MWI,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.206332921,0.334177287,1.299037868,1.452085564,1.903060551,2.269292796,5.230960568,10.41301586,15.37764944,16.37254332,16.9367884,
Malaysia,MYS,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.91629121,57.58968931,101.4167068,122.2983276,151.1052176,233.8544543,945.6519174,4917.784814,5713.137892,6723.925469,7494.439072,
North America,NAC,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363.187888,2853.315112,3673.401561,4109.864817,4886.525094,6061.55884,11312.51373,29952.90949,62270.94622,114909.5512,130395.2466,
